,0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.0
2020-03-31 00:00:00+00:00,0.0395182390067812
2020-04-30 00:00:00+00:00,-0.14479018700685853
2020-05-31 00:00:00+00:00,0.0019765241432110336
2020-06-30 00:00:00+00:00,-0.10142107128484956
2020-07-31 00:00:00+00:00,0.2055519903394747
2020-08-31 00:00:00+00:00,0.08216874843416333
2020-09-30 00:00:00+00:00,0.026824245739536456
2020-10-31 00:00:00+00:00,0.18590641279093578
2020-11-30 00:00:00+00:00,0.04076433780610467
2020-12-31 00:00:00+00:00,0.13862509530074352
2021-01-31 00:00:00+00:00,0.03347423428282559
2021-02-28 00:00:00+00:00,0.013801119668260808
2021-03-31 00:00:00+00:00,0.024976442486546402
2021-04-30 00:00:00+00:00,-0.011505040236462039
2021-05-31 00:00:00+00:00,-0.034984495137526994
2021-06-30 00:00:00+00:00,-0.07694985130955556
2021-07-31 00:00:00+00:00,0.3463983217784634
2021-08-31 00:00:00+00:00,0.03397117573321351
2021-09-30 00:00:00+00:00,-0.01934577508528046
2021-10-31 00:00:00+00:00,0.07634477127437767
2021-11-30 00:00:00+00:00,-0.027942953676308946
2021-12-31 00:00:00+00:00,-0.0260673981616224
2022-01-31 00:00:00+00:00,-0.13781334407680645
2022-02-28 00:00:00+00:00,0.006793125642838849
2022-03-31 00:00:00+00:00,0.02688369450030681
2022-04-30 00:00:00+00:00,-0.053254420148894144
2022-05-31 00:00:00+00:00,-0.22086183880291432
2022-06-30 00:00:00+00:00,0.02920002507691688
2022-07-31 00:00:00+00:00,0.07869305926486736
2022-08-31 00:00:00+00:00,-0.05513758887874254
2022-09-30 00:00:00+00:00,0.06973622136088631
2022-10-31 00:00:00+00:00,0.10884454761767248
2022-11-30 00:00:00+00:00,0.1437885809694197
2022-12-31 00:00:00+00:00,0.05274529507412162
2023-01-31 00:00:00+00:00,0.1454638402442634
2023-02-28 00:00:00+00:00,-0.09831801349793601
2023-03-31 00:00:00+00:00,-0.11521245926443469
2023-04-30 00:00:00+00:00,0.146308185824628
2023-05-31 00:00:00+00:00,-0.034358805044196084
2023-06-30 00:00:00+00:00,0.1257813036282418
2023-07-31 00:00:00+00:00,0.0059710557280074905
2023-08-31 00:00:00+00:00,-0.1182898098682339
2023-09-30 00:00:00+00:00,0.029242075912958354
2023-10-31 00:00:00+00:00,0.04143482599530102
2023-11-30 00:00:00+00:00,0.08256183373914894
2023-12-31 00:00:00+00:00,0.09356201936534103
2024-01-31 00:00:00+00:00,-0.054107653708938
2024-02-29 00:00:00+00:00,0.05684646985215225
2024-03-31 00:00:00+00:00,0.12387151060506385
2024-04-30 00:00:00+00:00,-0.09354498805140277
2024-05-31 00:00:00+00:00,0.04409269892976231
2024-06-30 00:00:00+00:00,-0.056542539745461196
2024-07-31 00:00:00+00:00,0.015695186809482786
2024-08-31 00:00:00+00:00,-0.04847013044276549
2024-09-30 00:00:00+00:00,-0.11129056591265851
2024-10-31 00:00:00+00:00,-0.026877581588527377
2024-11-30 00:00:00+00:00,-0.03802767018083275
2024-12-31 00:00:00+00:00,-0.002061915498755673
2025-01-31 00:00:00+00:00,-0.02371197190912
2025-02-28 00:00:00+00:00,0.009297530770421725
2025-03-31 00:00:00+00:00,-0.00032719928766100637
2025-04-30 00:00:00+00:00,-0.00626208923428917
2025-05-31 00:00:00+00:00,0.002779304708811825
2025-06-30 00:00:00+00:00,-0.012987881597463224
2025-07-31 00:00:00+00:00,-0.011553583182875138
2025-08-31 00:00:00+00:00,0.011300420951879886
2025-09-30 00:00:00+00:00,0.019078117177625753
2025-10-31 00:00:00+00:00,-0.027625558212257317
2025-11-30 00:00:00+00:00,-0.012057183934125026
2025-12-31 00:00:00+00:00,-0.017323377627165515
2026-01-31 00:00:00+00:00,0.0035961734932365985
2026-02-28 00:00:00+00:00,0.0012399171360437666
2026-03-31 00:00:00+00:00,-0.012832943023266208
2026-04-30 00:00:00+00:00,0.005568557855756495
2026-05-31 00:00:00+00:00,0.007914014462341301
2026-06-30 00:00:00+00:00,-0.007485526331041159
2026-07-31 00:00:00+00:00,-0.0010972071939623351
2026-08-31 00:00:00+00:00,-0.010891913085243843
