ts,ts_mom_24@4,ts_mom_24@12,ts_mom_24@24,ts_mom_24@72,ts_mom_168@4,ts_mom_168@12,ts_mom_168@24,ts_mom_168@72,ts_mom_720@4,ts_mom_720@12,ts_mom_720@24,ts_mom_720@72,xs_mom_168@4,xs_mom_168@12,xs_mom_168@24,xs_mom_168@72,xs_mom_720@4,xs_mom_720@12,xs_mom_720@24,xs_mom_720@72,xs_rev_6@4,xs_rev_6@12,xs_rev_6@24,xs_rev_6@72,xs_rev_24@4,xs_rev_24@12,xs_rev_24@24,xs_rev_24@72,xs_rev_72@4,xs_rev_72@12,xs_rev_72@24,xs_rev_72@72,carry@4,carry@12,carry@24,carry@72,carry_chg@4,carry_chg@12,carry_chg@24,carry_chg@72,ofi_24@4,ofi_24@12,ofi_24@24,ofi_24@72,ofi_6@4,ofi_6@12,ofi_6@24,ofi_6@72,vol_shock@4,vol_shock@12,vol_shock@24,vol_shock@72,low_vol@4,low_vol@12,low_vol@24,low_vol@72,range_pos@4,range_pos@12,range_pos@24,range_pos@72,intraday_rev@4,intraday_rev@12,intraday_rev@24,intraday_rev@72,illiq@4,illiq@12,illiq@24,illiq@72,idio_mom@4,idio_mom@12,idio_mom@24,idio_mom@72,wick_rev@4,wick_rev@12,wick_rev@24,wick_rev@72,fund_extreme@4,fund_extreme@12,fund_extreme@24,fund_extreme@72,vol_of_vol@4,vol_of_vol@12,vol_of_vol@24,vol_of_vol@72,mom_accel@4,mom_accel@12,mom_accel@24,mom_accel@72,dv_trend@4,dv_trend@12,dv_trend@24,dv_trend@72,resid_rev_24@4,resid_rev_24@12,resid_rev_24@24,resid_rev_24@72,resid_rev_72@4,resid_rev_72@12,resid_rev_72@24,resid_rev_72@72
2022-02-16 00:00:00+00:00,-0.00712185916835552,-0.006736792202527472,0.0,0.012242248348445672,0.014406221461765385,0.012669554798184275,0.012090870895007124,0.00948221263386214,0.0146684385027817,0.014451627547257982,0.014423117627744965,0.015922132107770576,0.0065316271957529546,0.0,0.0,-0.007656584434080089,0.015997135969843028,0.016306681016025705,0.015772758667081097,0.014953882648884143,0.006605513736979227,0.0,0.0,-0.015397189841965347,0.0,0.0,0.0,-0.00939915398703889,-0.01198355873964008,-0.009839669581892042,-0.008619592417233693,0.0,-0.007470800743352199,-0.010402901272086918,-0.011162243021115716,-0.012955842064536077,-0.006481785096799805,-0.006425138968662506,-0.008193717747583469,-0.008495257880326856,0.01961163160734388,0.016311644537183957,0.01675681422985205,0.017048356416652206,0.03743823206625829,0.026794674328615275,0.01820518118063328,0.019099142443271766,0.007602971037519502,0.007929038983000394,0.00965820637305938,0.012297311741009644,-0.008593537507382095,-0.008642660594399634,-0.009346698006648151,-0.010584673023233897,0.01406889951126466,0.012926691488576413,0.011586536501041779,0.010103809756487867,0.006573093199888256,0.0,0.0,-0.01532863861291086,0.012694547272093702,0.013601837776080351,0.013014175147182177,0.011819025766172862,0.008005537158605615,0.007905138544529448,0.007965252527843244,0.0,0.02159423473732781,0.013884198672422432,0.011191987491993106,0.0,0.015773010356544312,0.014107742076650751,0.008112443202272442,0.006501169790663268,-0.01980162290495792,-0.019934769624281836,-0.020461865101520288,-0.021476986651207664,0.014420683001123317,0.012009067398863552,0.010735903228444862,0.007129147229521009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010220146713717314,-0.010298924542771225,-0.008996787234583251,-0.008845613672245572,-0.008123628705564606
2022-02-17 00:00:00+00:00,-0.006579790102963303,0.0,0.0,0.012256788661204932,0.01468194579982753,0.01286402458365203,0.012209656885842145,0.009614851651297891,0.01471707175652511,0.01447980642084845,0.01439009327539116,0.015840461098461607,0.006866604285632495,0.0,0.0,-0.007348918789045105,0.015844822409918947,0.016154379049705674,0.015643745210302186,0.014909173243539691,0.0064760720613960205,0.0,0.0,-0.015596075835519908,0.0,0.0,0.0,-0.009443805720386524,-0.012196123004247272,-0.010048717466610544,-0.00879806105019687,0.0,-0.00681416557486442,-0.009833824100020858,-0.010553634826781113,-0.012359496852937503,-0.006734466826737417,-0.006822796492368891,-0.00846694700506579,-0.008365400333262552,0.019569968069208306,0.01623427465144072,0.016796259065350573,0.01682352210767659,0.037232932774300245,0.026367018997153404,0.01802916471437993,0.018737643104531954,0.00796568346111962,0.008100095306024051,0.009858954039572092,0.012182565371818974,-0.008451433902399006,-0.008503778289812433,-0.009208247808683671,-0.010477375263800484,0.014458618915067676,0.013295719214029143,0.011888708255336966,0.010327960740627784,0.006469365339236329,0.0,0.0,-0.015506370652606268,0.012572870411936065,0.013528293222014591,0.012907578414655795,0.011664044331205714,0.008462447083068314,0.00823560084174322,0.008198522709354998,0.00644264867752032,0.02159371678464546,0.013791515342672565,0.011069410251119273,0.0,0.01610502835027692,0.01421554237241696,0.008313892142358585,0.006870626321302823,-0.019702391649337365,-0.01984845043707731,-0.020409535568188572,-0.021586736847680255,0.014352134255052705,0.01188585901793263,0.01055736273051432,0.006898424026927807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010345508028076891,-0.010592716385374915,-0.009275672971299952,-0.009097268402729005,-0.008078822004786497
2022-02-18 00:00:00+00:00,-0.0073823204986247625,-0.006641315081004427,0.0,0.012691627560372922,0.014269223460275045,0.012694031948828014,0.012187562293939835,0.00967645686099761,0.015218464504352616,0.015073811479814403,0.015011355343073924,0.016439111477584756,0.006786841841226722,0.0,0.0,-0.007344483337537195,0.015618233135539849,0.01589800005504378,0.015340183338085747,0.014760522767352707,0.008136390568051585,0.0,0.0,-0.01578470788278286,0.0,0.0,0.0,-0.00990516560099737,-0.011706506280291653,-0.010133064937331772,-0.009005575091639875,0.0,-0.006842754687052519,-0.009888778195483816,-0.010418752801033103,-0.012009998703654807,-0.007210904122962595,-0.007283049527281682,-0.009035518335642163,-0.008850743598566385,0.020677613619497506,0.01742389115071178,0.01822228716114237,0.01853715727123703,0.038111857294460344,0.026871174502092976,0.01898317702515362,0.020263839120118272,0.006854222286572901,0.007412738034481536,0.009542169061055705,0.012062141972667719,-0.007777175580805274,-0.007851465040941849,-0.008563719747080149,-0.009856784649820064,0.013683986252632695,0.012980130073505802,0.01185087145055698,0.01034429575124826,0.00814059764639527,0.0,0.0,-0.01568847176199692,0.013339100257343237,0.014305615394397592,0.013702318118876226,0.012408265382856146,0.007904458384953274,0.007941288568605024,0.008056052768560366,0.006481822002329695,0.021101373759913198,0.01339123819352792,0.011004035278958397,0.0,0.015801532224590388,0.013903156682359231,0.007527714503615122,0.0,-0.01895081331465439,-0.019106230782829296,-0.01967283228606961,-0.020914902854795737,0.01361360548477698,0.011552913508479704,0.010129483098186717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011004542582934543,-0.010131999130395015,-0.00949230386646111,-0.009439252694355981,-0.008177927104573693
2022-02-19 00:00:00+00:00,-0.007110936643028457,0.0,0.0,0.012541312381516,0.014506640731605146,0.013027038794429884,0.012549260152534828,0.00982402143389954,0.015326755348204244,0.015258453942149464,0.015251435451931524,0.01652856670545141,0.0073402063558638125,0.00667425829071234,0.0,-0.007029580599257236,0.01579377977644998,0.016094956195148776,0.015516519113288895,0.0150424768721261,0.00816622929565393,0.0,0.0,-0.015682006319513664,0.0,0.0,0.0,-0.009765969922954958,-0.011603214784721504,-0.010229550732977707,-0.009131555376240288,0.0,-0.006492281750409817,-0.009578591697547337,-0.010077183714490113,-0.011471482969838926,0.0,-0.006658373601523914,-0.008424979378961198,-0.00816162176093774,0.0214199891266758,0.018140543607578732,0.01866787987593007,0.018658474187919463,0.037723452127993926,0.026934316523698796,0.019549526125217678,0.020449517847113564,0.0065959975474149364,0.007313676294256895,0.009611947261603707,0.01169498831077998,-0.007567911581851694,-0.007653307058600288,-0.008336720076949244,-0.009487473947284176,0.013289250511287081,0.012842590892053187,0.011948657548775452,0.010260571617315185,0.008157037919949758,0.0,0.0,-0.015570481372350987,0.014427000549559789,0.015215427900891358,0.014471636012399619,0.01335682131726736,0.008180748548790126,0.008329900576557733,0.008526999768479232,0.006803309644675525,0.02084623836911974,0.013317046948855008,0.010518518858210105,0.0,0.015788603697875953,0.013888479963634251,0.00724259287305304,0.0,-0.01995963465774999,-0.020075576610859677,-0.020583212278575187,-0.021703259353625298,0.01368464795956811,0.011822807270840577,0.010397005169354928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010734087220268163,-0.01001375707644964,-0.009612449563398642,-0.009586654226879938,-0.008180032127091634
2022-02-20 00:00:00+00:00,0.0,0.0,0.0,0.011861475354254625,0.014250787160079825,0.012759885443977041,0.012199886502508455,0.009403183253959627,0.01502951372732257,0.014918003560280616,0.014826646824596832,0.01593728222015845,0.0072929058878497145,0.006563514145111964,0.0,-0.006643077330795,0.015064465890887774,0.015382373661276845,0.01486377300778197,0.01449601811887624,0.007527852462218543,0.0,-0.006953019195873644,-0.01520754450177408,-0.006568457310149314,0.0,0.0,-0.009310714580989428,-0.011487384856879737,-0.010068910996653833,-0.008826025511150245,0.0,0.0,-0.009336827225081893,-0.009965241561383419,-0.011513007049900652,-0.006416568279880964,-0.006781752789566662,-0.008434952876696645,-0.008168150339960888,0.021441321685304642,0.018051810063770823,0.018297007153757358,0.018122111570237,0.037417360361843996,0.027084472060367352,0.019718357285992374,0.0200313017062015,0.006526349536699254,0.00741055886192467,0.009437081511632152,0.0108918761589951,-0.007320388330944847,-0.0073684520874020935,-0.008049700565018183,-0.009185943504276067,0.012844613887166364,0.012473350703228827,0.011596578954070094,0.009646423092986908,0.007496319543822003,0.0,-0.00685749467034838,-0.015125492809348945,0.014356046126892877,0.015142206680316971,0.01443037112013407,0.01349013893632126,0.008105991106811733,0.008256778348376336,0.00834036585794049,0.00653981938059256,0.02033708246349171,0.012515934840322046,0.009361189526745042,0.0,0.015208864065900217,0.013693728950006109,0.0074172450043858956,0.0,-0.01924869326063365,-0.019329809848893254,-0.019862340516745163,-0.02098457027591961,0.013367751218975245,0.01145015307921008,0.009875577474931733,0.0,0.0062874781571026685,0.0,0.006296660354012245,0.0,0.0,0.0,0.0,-0.010064892311756168,-0.00977115180640027,-0.009280675781125382,-0.00905062642138238,-0.00748028935145797
2022-02-21 00:00:00+00:00,0.0,0.0,0.0,0.01200507027847713,0.014115873572177034,0.012618948521511896,0.012026310225327384,0.009075877174108734,0.01442406809689598,0.014348266578476173,0.014254613772464547,0.015343669193352293,0.007342433424477084,0.006597179636698834,0.0,-0.006698284585084815,0.014925992497075612,0.015227945733733362,0.01469059934563844,0.014318865826420247,0.008059568082004894,0.0,-0.006873668429894024,-0.01570284128455464,-0.006543658639590818,0.0,-0.006377152427912376,-0.009738072012183805,-0.011708664226453603,-0.010405684130021655,-0.009216238591689695,0.0,0.0,-0.009017101903815494,-0.009607057667891404,-0.011262560667190818,0.0,-0.006485545229234826,-0.008253243548714904,-0.008040722967858203,0.021165409255828445,0.017837132395870585,0.018264277773589847,0.018095529036689866,0.037685956321282105,0.026762819628769093,0.019452546812256544,0.019953773404842456,0.00651388615934879,0.007545319261162671,0.009576937070474158,0.011203446669020933,-0.0066266508420021845,-0.006677339718974157,-0.007382644195131604,-0.008565321257314545,0.012864778557802018,0.01249554659540112,0.011630129573773977,0.009462400019236853,0.00802411084880337,0.0,-0.006772947112623674,-0.015617778433923498,0.014752864676770085,0.01556061434134594,0.014831953120617008,0.013908522582758823,0.007903182224890747,0.008109688317681992,0.008175373805416268,0.006320795585230353,0.020311939953961685,0.012511558613209746,0.00940526320859287,0.0,0.015427635263014525,0.013654779478214297,0.007124016365680715,0.0,-0.019797027490461257,-0.019883938764152988,-0.02043778566211625,-0.02163190514282204,0.013877636595546285,0.011999779618320706,0.010463893536216278,0.0,0.0064974567579295945,0.0,0.006599714555630138,0.0,0.0,0.0,0.0,-0.01012144123982397,-0.009584234750970873,-0.009249143749221218,-0.009110923302323597,-0.00726447208202659
2022-02-22 00:00:00+00:00,-0.006790499948258495,0.0,0.006843155399615195,0.012312746635435775,0.013489490925659837,0.012101624869607534,0.01158879433611697,0.008754002924130661,0.015302988901360098,0.015329615259733281,0.015387591724535913,0.016315422125699506,0.006747357158496396,0.0,0.0,-0.007275543445177003,0.01568194303494727,0.015790638400241246,0.015160221195977028,0.01463362825170663,0.007395899195426868,0.0,-0.00745575376063848,-0.01618301476793238,0.0,0.0,-0.007522456935701298,-0.010395576117758501,-0.012119555052182623,-0.011041034952125202,-0.010078937271523106,0.0,-0.00701355259040032,-0.009975525656508312,-0.010498837268411814,-0.012210130158882133,-0.007133734259189466,-0.007555882837978762,-0.009264685160471603,-0.008942361597933875,0.022508261098109588,0.019218424875244184,0.019453179193400682,0.019428096280916005,0.03791449465031148,0.028096451343782095,0.02083749127705093,0.021286847042436368,0.0,0.007446523958063325,0.009845696988164478,0.010960899680774579,0.0,0.0,-0.006672047333918911,-0.007820815040171378,0.011869375609189808,0.011716284441900093,0.010999927760400794,0.008784363508612813,0.007354799117211959,0.0,-0.00734414673708999,-0.01607707854277836,0.01624812931375434,0.017054305750728974,0.01636983001673591,0.01554425274194611,0.0071138673674704936,0.007425265738352687,0.007598867160501144,0.0,0.019490888196611066,0.012250821639005934,0.009303812923334607,0.0,0.014563606231502244,0.012764961976975572,0.006879364561132567,0.0,-0.020051744015803622,-0.02012650922163552,-0.02065988521626437,-0.02183592921066752,0.014263215653613066,0.012504144348346931,0.011100954680926409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010529992204123784,-0.009870678999444176,-0.009763840086961245,-0.009822204921220514,-0.006935521223649691
2022-02-23 00:00:00+00:00,0.0,0.0,0.007052883337407011,0.012241997620411733,0.013415590622424617,0.012042614878787355,0.011549615386360524,0.008678647392359594,0.015412891040004399,0.015397781596199107,0.01545449110438711,0.016312797730287203,0.006775584766793425,0.0,0.0,-0.007010142610469342,0.015859436541426426,0.015956391709055204,0.015429888202972489,0.0150134873056909,0.007084986883375995,0.0,-0.007252672829026282,-0.01561219693863892,0.0,0.0,-0.0070656957668443834,-0.0098937686122018,-0.01179730466193406,-0.010705577705318233,-0.009743576036546353,0.0,-0.007661935594077561,-0.010668333198007442,-0.01125382597981393,-0.013183449152498299,-0.007596991571389114,-0.008077883613448971,-0.009741574543323521,-0.009201534016773438,0.022012234867187126,0.01873433041081691,0.018869713970148853,0.018721768572565273,0.03735899776792978,0.027551179501136152,0.020408152851057064,0.020604632886521,0.006394887467947122,0.007353018957082626,0.00962003394124324,0.01039804250482475,-0.006807358227709446,-0.006865938902662692,-0.007522378800160793,-0.008659991907714607,0.011640472295679728,0.011336650820108245,0.010765422983794945,0.0086148683439679,0.007042002820489807,0.0,-0.007125874760256884,-0.01550154643609761,0.015276443178244824,0.016132918479025864,0.015579297568913101,0.014758648753583783,0.0070260557937314545,0.007365139604666034,0.007616928789839409,0.0,0.01965147278252332,0.012412932568869321,0.009172491391426086,0.0,0.014621822788558086,0.012274109368119384,0.006404159738634386,0.0,-0.019191482198230553,-0.019274660312883177,-0.01983332783434411,-0.021018962527947174,0.013797405883431122,0.011941846616597782,0.01052451461789388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010293565156776967,-0.009848575176882061,-0.009671355361673566,-0.009690884214593805,-0.006565950347253365
2022-02-24 00:00:00+00:00,0.0,0.0,0.00749013074278366,0.012276872331076945,0.0133030139465874,0.01202242319857674,0.011625369097805722,0.008511807827215778,0.013579769010926045,0.013570371897492928,0.013611247388438472,0.014314283467702138,0.007135635738010545,0.006639586555801816,0.006021249455967923,-0.006080050565467502,0.014008291637307964,0.014057307362056036,0.013516352905694034,0.013049812043602794,0.006551288202747509,0.0,-0.007221887284664165,-0.015663686237591342,-0.006355547642421037,-0.006215716079747654,-0.00749822294563489,-0.010281416947539108,-0.011992191738434346,-0.010863253846808996,-0.010007818070449466,0.0,-0.006918672264623444,-0.009822088670231655,-0.010442545569320373,-0.012476604256898265,-0.006570227873829996,-0.0070072260915167335,-0.00865414509560665,-0.008382378275239136,0.020749260482147626,0.017608502364089895,0.017787584644293777,0.017463367766720528,0.035500853215042254,0.026106359934403918,0.01926308792632976,0.01936147529406124,0.006351511767808477,0.007215162875254645,0.00968702060771172,0.010518805797431722,0.0,0.0,-0.0061591017423182496,-0.007228495081807198,0.011872565502150056,0.01166264513943661,0.011139284299036292,0.008898387037398453,0.006528908185318189,0.0,-0.007101243367759715,-0.0155577252555423,0.014257861974851413,0.015065367049591,0.014520562428762424,0.013656801247870751,0.007337309812540164,0.007712317137515921,0.008019855240806817,0.005979674880444341,0.01832381833520979,0.011358042690571314,0.008183462609575,0.0,0.014371802370677799,0.011954747784581948,0.006350843780626556,0.0,-0.018236684575798214,-0.018322231595210146,-0.018872114696297057,-0.020037123762789138,0.014125007968016462,0.012352569296172919,0.011178850328444546,0.0,0.006193752071337052,0.00593153049758629,0.006252491404550335,0.0,0.0,0.0,-0.006593901117912339,-0.01068308764581868,-0.010053170210693036,-0.009868352790480567,-0.009961904506156917,-0.006744919637229446
2022-02-25 00:00:00+00:00,0.0,0.006516392063081605,0.008587673733655104,0.012294244891110874,0.013315104331941798,0.012159199675090451,0.011815272121589173,0.008849267717147183,0.014445779266969511,0.014523265463205218,0.014560187232599359,0.015277085286300392,0.007224055399303788,0.0066201919452697645,0.0,-0.006411470646149488,0.014774900065142767,0.014828723919409443,0.01427381216611269,0.013932106825499932,0.007138742461496781,0.0,-0.007459559767340862,-0.01606296737900932,-0.0064957079164873035,-0.006352116443573957,-0.007648622126915285,-0.010430256692453507,-0.011567509938996964,-0.010349486277617474,-0.009421881499443188,0.0,-0.008112489742249011,-0.011050458655880252,-0.011674027781989924,-0.0136888819626542,-0.00657810037343169,-0.007009254800688786,-0.008645366680187342,-0.008476233469549536,0.022255988935908234,0.019008261270929267,0.018998183939174063,0.018854862325502403,0.03685572847481899,0.027247622266688306,0.02052401490111537,0.02064762684752685,0.0,0.0064911413235891405,0.008893107274367446,0.009656892503681874,0.0,0.0,0.0,-0.006749984837789474,0.011445308622056085,0.011550126131121278,0.011148247570478883,0.009027739678815897,0.007130166423295838,0.0,-0.007305285557074305,-0.0159249227033341,0.01537750917313984,0.01620460349390108,0.015693088949494352,0.01483954012995457,0.007226116200263728,0.0076650253510041795,0.007915603836096751,0.0,0.01887358136795515,0.011637171622632045,0.008321931658004166,0.0,0.014367900938862345,0.012717958706601945,0.00761473808566104,0.006390368009139731,-0.017103220518964336,-0.01717019713602558,-0.017714625738390916,-0.018766267408247928,0.013967999329837884,0.01196196319837612,0.010878356759931325,0.0,0.0,0.0,0.006107292654964992,0.0,0.0,0.0,-0.0072690239543630845,-0.011009440003312908,-0.009593232255469594,-0.009403685624312005,-0.009472388061516335,-0.006451561526764256
2022-02-26 00:00:00+00:00,0.0,0.00665619198106481,0.008525674584991103,0.012355307920920192,0.012971827379311728,0.011907773321096295,0.011493166112048318,0.008297975264024645,0.014759795275901436,0.014863131360656695,0.014901202894395348,0.015626389719859975,0.006724425874657546,0.006144046276512676,0.0,-0.007446700479535561,0.014935035267474962,0.014955282250434403,0.014464597847847602,0.014144990025168846,0.007410326043680523,0.0,-0.008129929585088706,-0.016419319720743106,-0.006860925251371695,-0.006490433424300279,-0.007418537440232125,-0.010265253766217074,-0.01153560647151065,-0.010334953374002337,-0.009148964434030266,0.006140741704020213,-0.00928853612915961,-0.012141848598136428,-0.012900793499390837,-0.014834511729540296,-0.007583594058827387,-0.008063969276428624,-0.009577462643896528,-0.00943630552114158,0.022000568227883738,0.018677747065489546,0.018940183354942443,0.01881165327528083,0.03692279600016589,0.02706371107469693,0.020232623255949163,0.020596477103092026,0.006162388036945701,0.00731034924913442,0.009646209929551952,0.009823345740176525,0.0,0.0,0.0,-0.00726901902508173,0.010666828997402934,0.010813251443876503,0.010348872144310243,0.008241530533548298,0.0073970691181356255,0.0,-0.007991104484034122,-0.01627428940194952,0.015095511804169438,0.015922666501795982,0.015403613625437056,0.014544531326329537,0.007012740781752445,0.0074612357147969925,0.007624007550186216,0.0,0.01799876536068147,0.010701963350003448,0.007512625992946916,0.0,0.014037187803969719,0.012971945866989819,0.007710424430758067,0.0,-0.017381348141651216,-0.01742539860428515,-0.017937246518815144,-0.018857485445517762,0.014366049679324528,0.012415605551083618,0.011107538717426604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069259300288156255,-0.010848401597440566,-0.009650860681069398,-0.009438575790401239,-0.009302795165083515,0.0
2022-02-27 00:00:00+00:00,0.0,0.006408207584314688,0.008607264113675694,0.012371873568377063,0.01325714501159905,0.012273502096847508,0.012047961132000197,0.008956952576842932,0.014393174575657156,0.014476437007608839,0.01452625527925308,0.015054857653998784,0.007311804090055694,0.006935330776471897,0.0,-0.006536405632801064,0.014560510335961067,0.01450816931044097,0.013949008437722121,0.013530035050969925,0.00728119845619475,0.0,-0.0078103330444572495,-0.0162252656886293,-0.006643021580247783,-0.006319218386276118,-0.007373192675638157,-0.010283406864184191,-0.011665158626028276,-0.010502796187460198,-0.009415951885116014,0.0,-0.010016116609273366,-0.012986523990670077,-0.013852923434500095,-0.015757414381214096,-0.007998658681364556,-0.008457449899805911,-0.0099457641766248,-0.009504433367382804,0.02185940698945779,0.01852797103363617,0.018790616106269205,0.018441884175738145,0.03666729974846393,0.026689566772703805,0.020209198851723533,0.02030412449970716,0.0,0.0069146153264413625,0.009680876007127647,0.009862252628754571,0.0,0.0,0.0,-0.006754312076225542,0.010882723939177563,0.01113835705396678,0.010839921969166187,0.008837654990197645,0.007263950427214302,0.0,-0.007666713593737098,-0.016076393703304142,0.015613021272440419,0.016443093344161896,0.01589515835991471,0.014961853285420011,0.007326883387255989,0.007935561535518035,0.008338602723263375,0.006264351564841408,0.018077290070801288,0.011253993373356187,0.00767115110057439,0.0,0.013683310038101526,0.012380319410852825,0.007031325571361396,0.0,-0.017584172921325955,-0.017656024783193815,-0.018200489487516264,-0.01924376385809265,0.014392297507595256,0.01248612967858961,0.011278359220489753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007166124935912383,-0.010963277694960222,-0.009810250702335153,-0.009617492949303443,-0.00957413916014376,0.0
2022-02-28 00:00:00+00:00,-0.006817256481180438,0.0,0.007559918011171032,0.012432078581937216,0.01358623747697292,0.012736094677767644,0.012787049205871273,0.010019573871144404,0.014919597117507732,0.015087214496704186,0.0151737595848647,0.015753472635212883,0.007689510208439529,0.007660455328736583,0.0071005968996368995,0.0,0.015241133389568982,0.015213568031271964,0.014654896978048417,0.013860581323362951,0.007936662273228286,0.007244956346994121,-0.006842503798611729,-0.01565256926121021,0.0,0.0,0.0,-0.009910807453805678,-0.011120101267058494,-0.010033507873162154,-0.009062313637992814,0.0,-0.01179413610616108,-0.014650390298114248,-0.015336740698613013,-0.016609860400999023,-0.008702418266008061,-0.009371852077437737,-0.010648414029804366,-0.009790342820342805,0.021083887966203953,0.017798050065250856,0.01819303570446548,0.0181646903094559,0.03633369498778565,0.026171703914518597,0.019349020422068212,0.019907583753645323,0.0,0.0,0.008770621210414623,0.01000563726598537,0.0,0.0,0.0,-0.007291851056028911,0.01028834996749272,0.010804674886572909,0.010755279397614536,0.00957751839118465,0.00793305890699047,0.007288110217990482,-0.006681879428927329,-0.0155141491105836,0.016816975150530638,0.01769267001842833,0.01711213666613539,0.01622546636678185,0.007371876313252262,0.008176207311399956,0.009003558825508315,0.0074011372504363205,0.01806446209002308,0.011060675190327027,0.006770523379594545,0.0,0.013065866920279862,0.011503783693788067,0.0,0.0,-0.01852121320868557,-0.018580345395236966,-0.01921724258586098,-0.020421298311902536,0.013913422248713482,0.01202751594566186,0.010837446158321303,0.0,0.0,0.0,0.0066705498482364355,0.0,0.0,0.0,0.0,-0.010764030825886334,-0.00904225425603367,-0.009110189927453848,-0.009324529681651414,-0.006391254557746739
2022-03-01 00:00:00+00:00,-0.006343732488067214,0.0,0.007431908633166494,0.012390982373130053,0.013854359031770458,0.01303050766753187,0.012958966373758074,0.010233713961906133,0.015024432331725556,0.015211857412924922,0.015231395301828954,0.015747712842550905,0.007904670757785545,0.007750234085864699,0.007166519411868724,0.0,0.015450300589291506,0.015397956756294419,0.014785222504835735,0.013973933072353185,0.008055288785354974,0.0,-0.007137891904871163,-0.015494452768957247,0.0,0.0,0.0,-0.00984781426008556,-0.010898688480147363,-0.009889349869992238,-0.008939701749812828,0.0,-0.01084550749802927,-0.013805628771562713,-0.014540901761182971,-0.016063145499132805,-0.009155260021869645,-0.009916738252572454,-0.01124750218722122,-0.010032107033793434,0.02070950065154096,0.01739425147320308,0.01784315688297617,0.017603802487985834,0.036461461707326795,0.026042939316695227,0.019058543065851644,0.019434387446773678,0.0,0.0,0.008466966139737348,0.009674566539740711,-0.006331802034309223,-0.006387404543759826,-0.007044681986918804,-0.00803801930051428,0.010321274945342119,0.010913693461949238,0.010697537637167163,0.00972356648187405,0.00803697156040634,0.0,-0.00698473801556392,-0.01536804527215023,0.01605680996434449,0.01694164764050126,0.016345911084718313,0.01542856761658709,0.007610878215370849,0.008456751300570518,0.00918997898644885,0.007623905379818214,0.017658046526158724,0.010000528203059737,0.0,0.0,0.013544168012172416,0.011990523634685824,0.006913695552327933,0.0,-0.018465762093091906,-0.018530928497215576,-0.019167009380442055,-0.020473348194397,0.013821515541121444,0.012048128332913847,0.010799060092525656,0.0,0.0,0.0,0.006527708060984409,0.0,0.0,0.0,0.0,-0.010618664825993976,-0.008770256633298664,-0.008942084033066447,-0.009129823382006203,-0.0066486034231515515
2022-03-02 00:00:00+00:00,0.0,0.0,0.007100880116142207,0.01207258452431174,0.013963051200838926,0.012929066554452053,0.0128061258150006,0.009972069972788655,0.014754885171663498,0.014826683400645663,0.01491277356375819,0.015479490300374155,0.0076938976207967255,0.007575605900585168,0.006897440355564778,0.0,0.015375627474855685,0.015399635025179968,0.01482092216970713,0.014015123988779726,0.007249030783429221,0.0,-0.007474339223773675,-0.01557687675348176,-0.0064328568761492155,0.0,0.0,-0.00950595837075778,-0.01109903377936641,-0.009915347503841477,-0.008643018953687888,0.0,-0.00964673419186709,-0.012725441293903711,-0.013401945839634034,-0.014791148470993023,-0.009296158829301383,-0.010081459322217204,-0.011264807979181545,-0.009984069268653008,0.02070375719278283,0.017250679991421766,0.017484039814201807,0.016717868652424518,0.03743627673428197,0.026788466683900933,0.019300898546290527,0.018889891633579473,0.0,0.0,0.008629485078890465,0.010014170315879343,-0.006923386168906953,-0.006940391355505389,-0.007639789259540358,-0.00861790878712454,0.010527795470723954,0.01096372472851102,0.010311251845764952,0.009242727892462579,0.007320842822520805,0.0,-0.007283167369207392,-0.015249478759323424,0.01588432669477032,0.01681387213761522,0.016201629436922667,0.014903142141705284,0.007808554638671162,0.008469180865471795,0.009180107623387758,0.007692587456181383,0.0183347832683146,0.010304757101407417,0.0,-0.006310569784542467,0.014706106106752846,0.01328777470340647,0.008058651515179906,0.0,-0.017569052509521173,-0.017621048169658024,-0.0183632039093958,-0.019721430538022982,0.014121623092848708,0.012110280325522367,0.010535378500033842,0.0,0.0,0.0,0.006715747012509636,0.0,0.0,0.0,0.0,-0.010227528245301673,-0.008919460698888087,-0.008942127774121005,-0.008815882392773755,-0.0064611036581454515
