,0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.0
2020-03-31 00:00:00+00:00,0.07653756865113137
2020-04-30 00:00:00+00:00,-0.15041908537750515
2020-05-31 00:00:00+00:00,0.03990951881412097
2020-06-30 00:00:00+00:00,-0.08748991512711402
2020-07-31 00:00:00+00:00,0.17558289208397704
2020-08-31 00:00:00+00:00,0.09567773431526994
2020-09-30 00:00:00+00:00,0.02271216711152424
2020-10-31 00:00:00+00:00,0.191650947056623
2020-11-30 00:00:00+00:00,0.07120060343350221
2020-12-31 00:00:00+00:00,0.17129905319914163
2021-01-31 00:00:00+00:00,0.14379274622900873
2021-02-28 00:00:00+00:00,0.06440781458258416
2021-03-31 00:00:00+00:00,0.2412206937490733
2021-04-30 00:00:00+00:00,0.14211692676167997
2021-05-31 00:00:00+00:00,-0.023172085824880395
2021-06-30 00:00:00+00:00,-0.054437638905726726
2021-07-31 00:00:00+00:00,0.2699262212739455
2021-08-31 00:00:00+00:00,0.07951172475391144
2021-09-30 00:00:00+00:00,0.011784408315138384
2021-10-31 00:00:00+00:00,0.1188145243467309
2021-11-30 00:00:00+00:00,0.16898054639944804
2021-12-31 00:00:00+00:00,-0.1505836660178278
2022-01-31 00:00:00+00:00,-0.10535332416681797
2022-02-28 00:00:00+00:00,0.038999428109826484
2022-03-31 00:00:00+00:00,0.0021911653870279046
2022-04-30 00:00:00+00:00,-0.08943807709677098
2022-05-31 00:00:00+00:00,-0.2421916604418043
2022-06-30 00:00:00+00:00,-0.16682627904507086
2022-07-31 00:00:00+00:00,0.018443679270254698
2022-08-31 00:00:00+00:00,-0.07233961305229186
2022-09-30 00:00:00+00:00,0.016904794757404806
2022-10-31 00:00:00+00:00,0.18309509942026625
2022-11-30 00:00:00+00:00,-0.037221117963730066
2022-12-31 00:00:00+00:00,0.10794810986911507
2023-01-31 00:00:00+00:00,0.08792491316617679
2023-02-28 00:00:00+00:00,-0.08295077542376383
2023-03-31 00:00:00+00:00,-0.1611514178454866
2023-04-30 00:00:00+00:00,-0.014775541482572208
2023-05-31 00:00:00+00:00,-0.061791519338642464
2023-06-30 00:00:00+00:00,-0.07490409425034827
2023-07-31 00:00:00+00:00,0.023734869981235862
2023-08-31 00:00:00+00:00,-0.19602779846390406
2023-09-30 00:00:00+00:00,0.02668889928181528
2023-10-31 00:00:00+00:00,0.009060622628822346
2023-11-30 00:00:00+00:00,0.04270340779592785
2023-12-31 00:00:00+00:00,0.06220910190478257
2024-01-31 00:00:00+00:00,-0.09794463465945269
2024-02-29 00:00:00+00:00,0.13775836911848005
2024-03-31 00:00:00+00:00,0.22465104574402583
2024-04-30 00:00:00+00:00,-0.1292034606656708
2024-05-31 00:00:00+00:00,0.0782501163394358
2024-06-30 00:00:00+00:00,-0.15292694485161407
2024-07-31 00:00:00+00:00,-0.05508693361341821
2024-08-31 00:00:00+00:00,-0.04023212898126305
2024-09-30 00:00:00+00:00,-0.032057192722979355
2024-10-31 00:00:00+00:00,0.027803398184431893
2024-11-30 00:00:00+00:00,-0.019628429902111222
2024-12-31 00:00:00+00:00,-0.08512816470668128
2025-01-31 00:00:00+00:00,0.1214813674277937
2025-02-28 00:00:00+00:00,-0.13310339207887256
2025-03-31 00:00:00+00:00,-0.04146217226481452
2025-04-30 00:00:00+00:00,0.08714867030752615
2025-05-31 00:00:00+00:00,0.09787260523831542
2025-06-30 00:00:00+00:00,-0.024498748854448915
2025-07-31 00:00:00+00:00,0.19841414310418926
2025-08-31 00:00:00+00:00,0.13602400373389245
2025-09-30 00:00:00+00:00,0.040900951413383346
2025-10-31 00:00:00+00:00,-0.02301213021985349
2025-11-30 00:00:00+00:00,0.04821594467019019
2025-12-31 00:00:00+00:00,-0.04217127360470485
2026-01-31 00:00:00+00:00,0.22475490307891755
2026-02-28 00:00:00+00:00,-0.07805178511106214
2026-03-31 00:00:00+00:00,0.156880702282993
2026-04-30 00:00:00+00:00,0.1875069008071446
2026-05-31 00:00:00+00:00,0.010711319893427662
2026-06-30 00:00:00+00:00,0.15357658100294325
2026-07-31 00:00:00+00:00,-0.07015452825514279
2026-08-31 00:00:00+00:00,-0.01230274574183754
