,0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.0
2020-03-31 00:00:00+00:00,0.032921223410599554
2020-04-30 00:00:00+00:00,-0.14576399590700406
2020-05-31 00:00:00+00:00,-0.0006013136520944817
2020-06-30 00:00:00+00:00,-0.10334648698195525
2020-07-31 00:00:00+00:00,0.2015159606920558
2020-08-31 00:00:00+00:00,0.08126445062742027
2020-09-30 00:00:00+00:00,0.024273914757876547
2020-10-31 00:00:00+00:00,0.18744496686942158
2020-11-30 00:00:00+00:00,0.03664369912026233
2020-12-31 00:00:00+00:00,0.13723393592368427
2021-01-31 00:00:00+00:00,0.03003884225086728
2021-02-28 00:00:00+00:00,0.01721684786073152
2021-03-31 00:00:00+00:00,0.024522563250417573
2021-04-30 00:00:00+00:00,-0.00729695194652713
2021-05-31 00:00:00+00:00,-0.039176637738387976
2021-06-30 00:00:00+00:00,-0.07994680925346442
2021-07-31 00:00:00+00:00,0.34273887589898755
2021-08-31 00:00:00+00:00,0.03454242430991128
2021-09-30 00:00:00+00:00,-0.012241937663392655
2021-10-31 00:00:00+00:00,0.08018114771293083
2021-11-30 00:00:00+00:00,-0.02436904711342902
2021-12-31 00:00:00+00:00,-0.025971695062100952
2022-01-31 00:00:00+00:00,-0.1364615731375166
2022-02-28 00:00:00+00:00,0.005357247431747814
2022-03-31 00:00:00+00:00,0.027751132438440074
2022-04-30 00:00:00+00:00,-0.06045223801594368
2022-05-31 00:00:00+00:00,-0.22310815098441505
2022-06-30 00:00:00+00:00,0.03659043714095023
2022-07-31 00:00:00+00:00,0.07470209246770176
2022-08-31 00:00:00+00:00,-0.053989268765146425
2022-09-30 00:00:00+00:00,0.06758404500235815
2022-10-31 00:00:00+00:00,0.10675133773271805
2022-11-30 00:00:00+00:00,0.13271214141840426
2022-12-31 00:00:00+00:00,0.05277972023059396
2023-01-31 00:00:00+00:00,0.13930013649185713
2023-02-28 00:00:00+00:00,-0.1024317948014275
2023-03-31 00:00:00+00:00,-0.11685325831463333
2023-04-30 00:00:00+00:00,0.1455400323969942
2023-05-31 00:00:00+00:00,-0.036597179483284226
2023-06-30 00:00:00+00:00,0.12514498527810658
2023-07-31 00:00:00+00:00,0.00539305251662725
2023-08-31 00:00:00+00:00,-0.12080173987770615
2023-09-30 00:00:00+00:00,0.018825796663083594
2023-10-31 00:00:00+00:00,0.0391571780031863
2023-11-30 00:00:00+00:00,0.07699638622050031
2023-12-31 00:00:00+00:00,0.09892268721240138
2024-01-31 00:00:00+00:00,-0.056138975228681054
2024-02-29 00:00:00+00:00,0.06433153244888512
2024-03-31 00:00:00+00:00,0.12933911031516154
2024-04-30 00:00:00+00:00,-0.10283449111192411
2024-05-31 00:00:00+00:00,0.045906619964033
2024-06-30 00:00:00+00:00,-0.06362489803794513
2024-07-31 00:00:00+00:00,0.011667317999410454
2024-08-31 00:00:00+00:00,-0.050671820600020845
2024-09-30 00:00:00+00:00,-0.11241592687449597
2024-10-31 00:00:00+00:00,-0.024864723830581248
2024-11-30 00:00:00+00:00,-0.036391964257787235
2024-12-31 00:00:00+00:00,-0.005056555517865213
2025-01-31 00:00:00+00:00,-0.026602659432431786
2025-02-28 00:00:00+00:00,0.007132356379069282
2025-03-31 00:00:00+00:00,-0.0068092660206188205
2025-04-30 00:00:00+00:00,-0.00708999708901481
2025-05-31 00:00:00+00:00,-0.00025313398056159286
2025-06-30 00:00:00+00:00,-0.01569444081810789
2025-07-31 00:00:00+00:00,-0.01454161244316754
2025-08-31 00:00:00+00:00,0.00969373800233675
2025-09-30 00:00:00+00:00,0.016486378126103096
2025-10-31 00:00:00+00:00,-0.024872702681139947
2025-11-30 00:00:00+00:00,-0.01035707619897086
2025-12-31 00:00:00+00:00,-0.017052644203279232
2026-01-31 00:00:00+00:00,0.0022767519635937816
2026-02-28 00:00:00+00:00,0.00321194430751226
2026-03-31 00:00:00+00:00,-0.013958563644351996
2026-04-30 00:00:00+00:00,0.003825211927739325
2026-05-31 00:00:00+00:00,0.007893375574142159
2026-06-30 00:00:00+00:00,-0.004964202048434063
2026-07-31 00:00:00+00:00,-0.004747291792819297
2026-08-31 00:00:00+00:00,-0.012288281005507495
